@attribute Std_Mem20_PeakRatio_Chroma_D#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_E_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_F#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_G_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_G#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute output {acoustic, electric}


@data
% filename acoustic/5/a.wav
% srate 86.1328
0.094043,0.063727,0.125486,0.063079,-55.605713,3.566701,-1.369570,-1.054627,-1.634651,2.184719,-0.333675,-1.229552,1.479706,0.060678,0.305245,-0.673941,1.630923,0.000003,0.000005,0.000006,0.000005,0.000003,0.000003,0.000006,0.000009,0.000007,0.000004,0.000004,0.000006,1.739741,3.329368,0.012464,0.007921,0.030832,0.017703,0.270122,0.858934,0.586748,0.516937,0.443746,0.308115,0.284333,0.120483,0.114785,0.281022,0.182570,0.219329,0.329300,0.000000,0.000000,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000001,0.073532,0.436810,acoustic
0.092090,0.062871,0.121984,0.063366,-55.655365,3.644694,-1.310569,-1.003096,-1.582453,2.232151,-0.305279,-1.214843,1.475051,0.032004,0.283018,-0.701921,1.600875,0.000003,0.000005,0.000006,0.000005,0.000003,0.000003,0.000006,0.000008,0.000007,0.000004,0.000004,0.000006,1.728458,3.284955,0.016344,0.008329,0.032468,0.017999,0.247934,0.874149,0.608943,0.522879,0.458303,0.331735,0.296853,0.124211,0.109959,0.282470,0.198949,0.216756,0.344157,0.000000,0.000000,0.000000,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.072862,0.444407,acoustic
0.089551,0.061904,0.118288,0.063486,-55.703613,3.725208,-1.244174,-0.955761,-1.530347,2.279478,-0.275799,-1.208698,1.470974,-0.003008,0.249573,-0.732666,1.557942,0.000003,0.000005,0.000006,0.000005,0.000003,0.000003,0.000006,0.000008,0.000007,0.000004,0.000004,0.000006,1.716699,3.242838,0.019524,0.008532,0.033504,0.017953,0.242312,0.876547,0.625184,0.522892,0.465540,0.367727,0.304578,0.130296,0.105432,0.270390,0.208841,0.202786,0.342146,0.000000,0.000000,0.000000,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.074489,0.465079,acoustic
0.086426,0.060687,0.114591,0.060923,-55.728787,3.834304,-1.161681,-0.883165,-1.455160,2.339527,-0.235223,-1.185116,1.482778,-0.038072,0.222761,-0.757028,1.511244,0.000003,0.000005,0.000006,0.000005,0.000003,0.000003,0.000006,0.000008,0.000007,0.000004,0.000004,0.000006,1.705741,3.185616,0.021897,0.008587,0.034110,0.019032,0.252279,0.847149,0.622649,0.496878,0.452890,0.374873,0.288426,0.133769,0.103143,0.264806,0.219198,0.196410,0.333018,0.000000,0.000000,0.000000,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.075258,0.479469,acoustic
0.082715,0.059385,0.110311,0.059739,-55.745074,3.960314,-1.066850,-0.800628,-1.372886,2.401312,-0.196523,-1.169633,1.490000,-0.079820,0.190258,-0.785647,1.454832,0.000003,0.000005,0.000006,0.000005,0.000003,0.000003,0.000006,0.000008,0.000007,0.000004,0.000004,0.000006,1.699904,3.146107,0.023586,0.008462,0.033569,0.018151,0.273098,0.774080,0.601393,0.432072,0.409406,0.371783,0.259870,0.122238,0.092813,0.244377,0.231930,0.185746,0.309284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.073244,0.466501,acoustic
0.077832,0.057972,0.105837,0.059178,-55.775406,4.081478,-0.972698,-0.739096,-1.301232,2.460045,-0.163559,-1.169393,1.494031,-0.129011,0.149713,-0.822364,1.390830,0.000003,0.000005,0.000006,0.000005,0.000003,0.000003,0.000006,0.000008,0.000007,0.000004,0.000004,0.000006,1.695595,3.105252,0.023626,0.008166,0.032662,0.018209,0.306345,0.691822,0.560851,0.388083,0.402650,0.367889,0.245058,0.122528,0.093791,0.205525,0.204927,0.132801,0.285161,0.000000,0.000000,0.000000,0.000001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.072045,0.453885,acoustic
0.074316,0.056442,0.101946,0.058811,-55.798319,4.216208,-0.869154,-0.667270,-1.212388,2.534683,-0.120051,-1.147155,1.520651,-0.168582,0.124269,-0.839731,1.330689,0.000003,0.000005,0.000006,0.000005,0.000003,0.000003,0.000006,0.000008,0.000007,0.000004,0.000004,0.000006,1.687986,3.044118,0.024748,0.007895,0.032053,0.018328,0.347912,0.563271,0.479663,0.294499,0.369641,0.339408,0.197544,0.106559,0.097772,0.204637,0.194282,0.107153,0.269533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.066057,0.409563,acoustic
0.070898,0.054973,0.098249,0.058867,-55.848571,4.317389,-0.788222,-0.619018,-1.140531,2.595735,-0.085271,-1.130981,1.544645,-0.204442,0.101207,-0.845777,1.279996,0.000003,0.000005,0.000006,0.000005,0.000003,0.000003,0.000006,0.000009,0.000007,0.000004,0.000004,0.000006,1.680158,2.988828,0.025459,0.007697,0.031247,0.018310,0.411243,0.490305,0.428508,0.256828,0.382360,0.327761,0.184089,0.104459,0.113942,0.211312,0.189107,0.100624,0.286407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001,0.000000,0.058325,0.358946,acoustic
0.067871,0.053619,0.094553,0.057562,-55.893876,4.403246,-0.716283,-0.567517,-1.073628,2.638152,-0.066525,-1.116089,1.553182,-0.239845,0.077209,-0.856428,1.227837,0.000003,0.000005,0.000006,0.000005,0.000003,0.000003,0.000006,0.000009,0.000007,0.000005,0.000004,0.000006,1.674873,2.942257,0.025696,0.007501,0.029966,0.018791,0.456180,0.423962,0.365493,0.227462,0.389787,0.307611,0.181885,0.103715,0.118245,0.209299,0.173693,0.087567,0.306847,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000000,0.050937,0.293231,acoustic
0.064941,0.052309,0.091440,0.055993,-55.946721,4.471626,-0.648903,-0.520834,-1.009011,2.676413,-0.065692,-1.108698,1.549222,-0.278274,0.054371,-0.865549,1.186477,0.000003,0.000005,0.000005,0.000005,0.000003,0.000003,0.000006,0.000009,0.000007,0.000005,0.000005,0.000006,1.670955,2.891768,0.026137,0.007553,0.029105,0.018527,0.496051,0.393383,0.332605,0.226223,0.408047,0.298217,0.181748,0.098826,0.117150,0.207451,0.158595,0.071036,0.307149,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000000,0.045446,0.227442,acoustic
0.062598,0.051061,0.088327,0.058379,-56.008103,4.542869,-0.579918,-0.472988,-0.936918,2.721572,-0.063954,-1.096995,1.551845,-0.310864,0.040699,-0.867435,1.154340,0.000003,0.000005,0.000005,0.000005,0.000003,0.000003,0.000006,0.000009,0.000007,0.000005,0.000005,0.000006,1.667234,2.840936,0.025723,0.007474,0.027872,0.020881,0.540614,0.357595,0.302394,0.217642,0.408487,0.295007,0.180161,0.088541,0.117634,0.199096,0.152883,0.070054,0.302669,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000000,0.040255,0.162948,acoustic
0.059961,0.049836,0.084630,0.060998,-56.086905,4.605752,-0.514998,-0.433729,-0.872976,2.770973,-0.050625,-1.088921,1.556152,-0.329373,0.024223,-0.875592,1.117714,0.000003,0.000005,0.000005,0.000005,0.000003,0.000004,0.000006,0.000009,0.000008,0.000005,0.000005,0.000006,1.670057,2.829173,0.024466,0.007152,0.025002,0.019692,0.581225,0.280805,0.267522,0.201499,0.408456,0.282714,0.162143,0.086043,0.112690,0.191306,0.147142,0.068536,0.301107,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000000,0.046242,0.144977,acoustic
0.057520,0.048700,0.081518,0.061795,-56.190907,4.637614,-0.481848,-0.404058,-0.809345,2.815777,-0.031427,-1.075016,1.564174,-0.341206,0.009808,-0.887685,1.070797,0.000003,0.000005,0.000005,0.000005,0.000003,0.000004,0.000006,0.000009,0.000008,0.000005,0.000005,0.000006,1.673478,2.827212,0.023789,0.006929,0.022638,0.019001,0.615850,0.249290,0.268421,0.199118,0.418317,0.296239,0.150762,0.102270,0.109678,0.175882,0.135070,0.073972,0.288924,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.050389,0.144873,acoustic
0.054688,0.047463,0.077821,0.059870,-56.301126,4.673685,-0.432301,-0.365505,-0.736798,2.863692,-0.009204,-1.069185,1.570798,-0.348347,-0.005722,-0.896791,1.029073,0.000003,0.000005,0.000005,0.000005,0.000003,0.000004,0.000006,0.000009,0.000008,0.000005,0.000005,0.000006,1.676412,2.815756,0.023134,0.006563,0.017617,0.018273,0.653566,0.203735,0.273619,0.183864,0.411007,0.301111,0.128287,0.102709,0.101760,0.167054,0.126570,0.086911,0.270747,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.053977,0.134008,acoustic
0.051367,0.046289,0.074708,0.058536,-56.408039,4.700930,-0.390595,-0.321621,-0.657494,2.900534,0.002589,-1.072820,1.560497,-0.366552,-0.026538,-0.896063,0.989380,0.000003,0.000004,0.000005,0.000005,0.000003,0.000004,0.000007,0.000009,0.000008,0.000005,0.000005,0.000006,1.680438,2.817152,0.021732,0.006224,0.012464,0.018504,0.661971,0.180838,0.278949,0.196813,0.414442,0.300648,0.114245,0.105332,0.120373,0.153211,0.110095,0.086538,0.236752,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.056703,0.134026,acoustic
0.048145,0.045268,0.071790,0.056795,-56.522868,4.717969,-0.354044,-0.285184,-0.585038,2.939827,0.023260,-1.072642,1.553838,-0.379165,-0.049431,-0.900523,0.945969,0.000003,0.000004,0.000005,0.000005,0.000003,0.000004,0.000007,0.000009,0.000008,0.000005,0.000005,0.000006,1.685644,2.828101,0.019911,0.006001,0.001936,0.018003,0.684711,0.162056,0.273198,0.201443,0.405839,0.296687,0.098772,0.105173,0.128815,0.140965,0.108490,0.089466,0.218645,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.062638,0.144959,acoustic
0.045215,0.044258,0.071595,0.057548,-56.640516,4.734498,-0.324585,-0.253652,-0.516559,2.978431,0.043157,-1.071153,1.550433,-0.400688,-0.084288,-0.911300,0.904389,0.000003,0.000004,0.000005,0.000005,0.000003,0.000004,0.000007,0.000009,0.000008,0.000006,0.000005,0.000006,1.688825,2.829186,0.017429,0.005937,0.001906,0.018300,0.702155,0.147245,0.263938,0.224454,0.420206,0.295168,0.120315,0.104912,0.130258,0.126446,0.113130,0.091566,0.206604,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.063507,0.144455,acoustic
0.042383,0.043274,0.071401,0.054330,-56.764630,4.740205,-0.298083,-0.214873,-0.438760,3.036568,0.077642,-1.053837,1.551481,-0.414907,-0.111023,-0.925672,0.867108,0.000003,0.000004,0.000005,0.000004,0.000003,0.000004,0.000007,0.000009,0.000008,0.000006,0.000005,0.000006,1.688237,2.804737,0.014643,0.005822,0.001856,0.017345,0.719520,0.137715,0.232598,0.242965,0.448331,0.276473,0.168542,0.110592,0.130089,0.132496,0.123309,0.089711,0.217087,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.063399,0.137292,acoustic
0.040820,0.042383,0.071206,0.054320,-56.903173,4.708174,-0.290929,-0.175369,-0.346220,3.115177,0.127030,-1.011404,1.555562,-0.426048,-0.141103,-0.946135,0.823031,0.000003,0.000004,0.000004,0.000004,0.000003,0.000004,0.000007,0.000009,0.000008,0.000006,0.000005,0.000006,1.691981,2.791281,0.012211,0.005718,0.001783,0.017350,0.775341,0.205983,0.219129,0.265096,0.492083,0.305123,0.269064,0.152570,0.131768,0.139015,0.160572,0.102293,0.244614,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063255,0.129282,acoustic
0.039551,0.041645,0.071012,0.054842,-57.046408,4.666696,-0.284346,-0.131827,-0.251963,3.192969,0.167880,-0.985831,1.535932,-0.458472,-0.189380,-0.973478,0.786615,0.000003,0.000004,0.000004,0.000004,0.000003,0.000004,0.000007,0.000009,0.000008,0.000006,0.000005,0.000005,1.697767,2.790031,0.009744,0.005620,0.001685,0.017583,0.804741,0.260877,0.209782,0.299813,0.538639,0.343586,0.325017,0.166083,0.148557,0.180532,0.227958,0.135272,0.251157,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060421,0.129747,acoustic
0.038770,0.040859,0.070817,0.055124,-57.186396,4.632906,-0.274366,-0.079201,-0.155274,3.271693,0.208678,-0.968761,1.510864,-0.491279,-0.233403,-0.992776,0.758478,0.000003,0.000004,0.000004,0.000004,0.000003,0.000004,0.000007,0.000009,0.000008,0.000006,0.000005,0.000005,1.704825,2.789989,0.007444,0.005337,0.001556,0.017476,0.831433,0.312529,0.196462,0.321848,0.571047,0.384006,0.362485,0.169398,0.181473,0.217029,0.274442,0.155921,0.243545,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057174,0.129742,acoustic
0.039258,0.040049,0.070623,0.053517,-57.308222,4.614720,-0.267900,-0.033837,-0.077710,3.324342,0.241805,-0.945264,1.501165,-0.505915,-0.264408,-1.010081,0.724112,0.000003,0.000004,0.000004,0.000004,0.000003,0.000004,0.000007,0.000009,0.000008,0.000006,0.000005,0.000005,1.707960,2.781017,0.008121,0.004973,0.001389,0.016123,0.828830,0.326809,0.190127,0.329724,0.561645,0.393561,0.380205,0.188799,0.184425,0.210343,0.288740,0.168643,0.234346,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054396,0.135662,acoustic
0.039551,0.039306,0.070428,0.052963,-57.432421,4.602453,-0.254824,0.009750,-0.014206,3.362319,0.265965,-0.941445,1.487160,-0.512044,-0.288680,-1.028030,0.695951,0.000003,0.000004,0.000004,0.000004,0.000003,0.000004,0.000007,0.000009,0.000008,0.000006,0.000005,0.000005,1.716868,2.799998,0.008352,0.004363,0.001167,0.016160,0.829590,0.334786,0.185225,0.321963,0.527814,0.396587,0.384677,0.187932,0.190580,0.204209,0.296588,0.177950,0.212342,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.049503,0.138272,acoustic
0.039648,0.038587,0.070233,0.055397,-57.576201,4.578760,-0.239953,0.035711,0.036637,3.412881,0.306664,-0.937002,1.492447,-0.485374,-0.297217,-1.040447,0.665660,0.000003,0.000003,0.000004,0.000004,0.000003,0.000004,0.000006,0.000009,0.000008,0.000006,0.000005,0.000005,1.724888,2.821163,0.008380,0.003911,0.000848,0.015999,0.829475,0.347910,0.185139,0.310524,0.495937,0.405688,0.400526,0.188923,0.194364,0.254957,0.293901,0.179766,0.189760,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.041715,0.126155,acoustic
0.040430,0.037888,0.070039,0.055250,-57.689321,4.583987,-0.216829,0.070577,0.078875,3.434846,0.321278,-0.947790,1.486850,-0.472045,-0.308204,-1.045341,0.651754,0.000003,0.000003,0.000004,0.000004,0.000003,0.000004,0.000006,0.000009,0.000008,0.000006,0.000005,0.000005,1.728772,2.822024,0.008824,0.003412,0.000000,0.015948,0.792371,0.350279,0.203751,0.300749,0.455585,0.392780,0.393198,0.204464,0.197992,0.268214,0.294425,0.179558,0.169946,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.040012,0.126924,acoustic
0.041309,0.037246,0.070039,0.053356,-57.793527,4.599451,-0.197161,0.109503,0.110686,3.443596,0.329011,-0.966094,1.477249,-0.459212,-0.320934,-1.048012,0.645496,0.000003,0.000003,0.000003,0.000004,0.000003,0.000004,0.000006,0.000008,0.000008,0.000006,0.000005,0.000005,1.733333,2.826823,0.008741,0.002948,0.000000,0.018300,0.749351,0.363191,0.210883,0.280872,0.424089,0.384717,0.389013,0.225369,0.199109,0.276473,0.290188,0.178388,0.163044,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.038787,0.130017,acoustic
0.041895,0.036759,0.070039,0.051491,-57.889018,4.608876,-0.181710,0.145667,0.132824,3.436169,0.334071,-0.986123,1.456776,-0.440174,-0.333752,-1.050982,0.636467,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000006,0.000008,0.000008,0.000006,0.000005,0.000005,1.740992,2.848122,0.008569,0.002697,0.000000,0.020389,0.713189,0.373110,0.214554,0.254451,0.401995,0.392464,0.386018,0.245966,0.186788,0.283288,0.282796,0.175157,0.157401,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000001,0.040615,0.152885,acoustic
0.042383,0.036320,0.070039,0.051492,-57.972711,4.617627,-0.177599,0.185111,0.156258,3.421836,0.334238,-1.003016,1.432416,-0.426152,-0.344327,-1.050262,0.630854,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000006,0.000008,0.000008,0.000006,0.000005,0.000005,1.747498,2.861100,0.008335,0.002504,0.000000,0.020389,0.678354,0.381757,0.212908,0.230577,0.384015,0.408927,0.385949,0.257073,0.165234,0.282770,0.276808,0.176251,0.156826,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000001,0.038651,0.160384,acoustic
0.042773,0.035858,0.070039,0.051591,-58.074389,4.622558,-0.172417,0.214366,0.178252,3.433045,0.357164,-1.010034,1.430338,-0.402135,-0.351920,-1.049424,0.630349,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000006,0.000008,0.000007,0.000006,0.000005,0.000005,1.749632,2.854597,0.008261,0.002281,0.000000,0.020329,0.639418,0.385548,0.209131,0.214334,0.363871,0.397103,0.384378,0.258257,0.162179,0.290322,0.270203,0.177274,0.156889,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000001,0.037176,0.158873,acoustic
0.042969,0.035639,0.070039,0.051655,-58.176613,4.619504,-0.188022,0.226706,0.192648,3.443899,0.386297,-1.004272,1.431871,-0.385634,-0.367666,-1.047699,0.621625,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000006,0.000008,0.000007,0.000006,0.000005,0.000005,1.754572,2.872903,0.008077,0.002119,0.000000,0.020308,0.590326,0.383269,0.220392,0.203677,0.350821,0.387014,0.371417,0.257348,0.163388,0.286060,0.261340,0.179760,0.152485,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.036986,0.166817,acoustic
0.042285,0.035395,0.070039,0.048412,-58.266735,4.621191,-0.205712,0.235721,0.199881,3.444140,0.423157,-0.997357,1.431704,-0.372835,-0.387318,-1.049786,0.609010,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000006,0.000008,0.000007,0.000005,0.000005,0.000005,1.756418,2.882235,0.008452,0.001911,0.000000,0.017191,0.533736,0.385146,0.223868,0.194655,0.343035,0.386820,0.345841,0.257397,0.163219,0.283312,0.249268,0.177667,0.139517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.034649,0.156510,acoustic
0.041602,0.035150,0.070039,0.046440,-58.353321,4.638785,-0.220198,0.251966,0.205391,3.441930,0.455213,-1.001694,1.426065,-0.375328,-0.410593,-1.047343,0.611543,0.000003,0.000003,0.000003,0.000003,0.000003,0.000004,0.000006,0.000008,0.000007,0.000005,0.000005,0.000004,1.752454,2.872592,0.008605,0.001575,0.000000,0.016061,0.479097,0.401224,0.222780,0.174562,0.336331,0.388511,0.319438,0.258793,0.163922,0.283961,0.241087,0.179484,0.143061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.035268,0.157811,acoustic
0.041016,0.034908,0.070039,0.046521,-58.440045,4.664195,-0.225346,0.266883,0.200989,3.442685,0.485738,-1.017744,1.416408,-0.375173,-0.437111,-1.043122,0.621927,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000006,0.000007,0.000007,0.000005,0.000004,0.000004,1.747250,2.862890,0.009014,0.001259,0.000000,0.016096,0.450888,0.418626,0.222511,0.151847,0.341372,0.388305,0.309042,0.257788,0.159089,0.284050,0.224016,0.180723,0.156165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.040406,0.166690,acoustic
0.040918,0.034813,0.070039,0.046710,-58.515237,4.688119,-0.245342,0.273497,0.189975,3.432043,0.513339,-1.026466,1.405826,-0.377968,-0.464985,-1.036728,0.626632,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000006,0.000007,0.000007,0.000005,0.000004,0.000004,1.742864,2.858329,0.009108,0.001107,0.000000,0.016142,0.423308,0.435069,0.213127,0.139163,0.353887,0.393601,0.294151,0.260185,0.159724,0.282626,0.212437,0.180944,0.161420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.042606,0.168515,acoustic
0.041113,0.034777,0.070039,0.048857,-58.612442,4.718227,-0.262683,0.257795,0.156807,3.434657,0.553558,-1.030454,1.419896,-0.362986,-0.490011,-1.041089,0.629320,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000005,0.000007,0.000007,0.000005,0.000004,0.000004,1.738019,2.852112,0.008896,0.001046,0.000000,0.018191,0.395685,0.461665,0.202999,0.166982,0.388837,0.392534,0.271240,0.263139,0.158823,0.288012,0.200734,0.179452,0.165182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.046179,0.171631,acoustic
0.041309,0.034681,0.070039,0.049760,-58.690318,4.764464,-0.278736,0.248475,0.125582,3.431392,0.586303,-1.032148,1.430856,-0.349720,-0.506128,-1.033707,0.639697,0.000002,0.000003,0.000003,0.000003,0.000003,0.000003,0.000005,0.000007,0.000006,0.000005,0.000004,0.000004,1.728732,2.825772,0.008675,0.000928,0.000000,0.018448,0.370154,0.501220,0.198203,0.180916,0.419644,0.394050,0.258561,0.264102,0.159981,0.294066,0.194399,0.183943,0.171216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.050615,0.176316,acoustic
0.041211,0.034744,0.070039,0.050011,-58.762026,4.808585,-0.296694,0.231591,0.085417,3.413487,0.597870,-1.036546,1.435308,-0.336296,-0.510653,-1.022447,0.645399,0.000002,0.000003,0.000003,0.000003,0.000002,0.000003,0.000005,0.000007,0.000006,0.000005,0.000004,0.000004,1.725956,2.825834,0.008776,0.000992,0.000000,0.018779,0.340255,0.535904,0.200097,0.199349,0.446225,0.406044,0.252878,0.265516,0.162045,0.292340,0.193631,0.190521,0.170730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.051637,0.176297,acoustic
0.041309,0.034809,0.070039,0.051806,-58.819840,4.865538,-0.306141,0.218030,0.037456,3.376079,0.584520,-1.049980,1.428456,-0.326285,-0.510005,-0.999698,0.660221,0.000002,0.000003,0.000003,0.000003,0.000002,0.000003,0.000005,0.000007,0.000006,0.000005,0.000004,0.000004,1.726007,2.833986,0.008675,0.001023,0.000000,0.018401,0.310098,0.565783,0.206279,0.205731,0.455135,0.430365,0.259005,0.262722,0.160343,0.286331,0.193988,0.211788,0.166223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.051606,0.169957,acoustic
0.040430,0.034911,0.070039,0.051034,-58.859309,4.943051,-0.299549,0.201179,-0.027295,3.317119,0.540476,-1.079076,1.410141,-0.311280,-0.499384,-0.967874,0.686648,0.000002,0.000002,0.000003,0.000003,0.000002,0.000003,0.000005,0.000006,0.000006,0.000004,0.000004,0.000004,1.725702,2.839819,0.008952,0.001096,0.000000,0.018971,0.319576,0.553099,0.197146,0.208651,0.440292,0.425994,0.252352,0.227662,0.155029,0.278763,0.194436,0.226661,0.140546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.051629,0.168725,acoustic
0.040137,0.034913,0.070039,0.049138,-58.893042,5.025760,-0.294921,0.179353,-0.098472,3.248860,0.494938,-1.090511,1.414275,-0.275159,-0.470266,-0.926126,0.707692,0.000002,0.000002,0.000003,0.000003,0.000002,0.000003,0.000005,0.000006,0.000006,0.000004,0.000004,0.000003,1.721366,2.832018,0.008767,0.001097,0.000000,0.019114,0.322774,0.523349,0.192808,0.198078,0.397983,0.405169,0.254198,0.211425,0.151214,0.234166,0.171663,0.224436,0.126252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.055235,0.177026,acoustic
0.039453,0.035049,0.070039,0.049920,-58.944825,5.100797,-0.298777,0.145586,-0.178855,3.182945,0.452781,-1.094231,1.433762,-0.227856,-0.439575,-0.890210,0.715583,0.000002,0.000002,0.000003,0.000003,0.000002,0.000003,0.000004,0.000006,0.000005,0.000004,0.000003,0.000003,1.723226,2.844275,0.007948,0.001295,0.000000,0.019495,0.363684,0.456039,0.196618,0.189230,0.335738,0.347111,0.251443,0.206419,0.126961,0.162772,0.141250,0.213854,0.121499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.056603,0.183110,acoustic
